gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_up	significant_down
AARSD1	4.294137638350676	0.011237148366117502	0.18498012859061336	0.06074786763170041	0.9515600091895954	0.97905255004727	FALSE	FALSE	FALSE
AASDH	96.07225560560154	0.01433657718600564	0.04259128135193696	0.3366082618538933	0.7364122272611809	0.8338677372335178	FALSE	FALSE	FALSE
AASDHPPT	38.04838546318071	0.11188083612376303	0.06195311946248077	1.8058951202855704	0.07093472347248124	0.1292421663606434	FALSE	FALSE	FALSE
AASS	231.36950175458597	0.23752584509449318	0.037131266067701854	6.396922869837232	1.5853935808274107e-10	1.7242455678408159e-9	FALSE	FALSE	FALSE
AATF	92.66161751405485	-0.060273715871560066	0.04340721785799918	-1.3885643643123442	0.16496525989988767	0.26049373530805336	FALSE	FALSE	FALSE
AATK	8.929962314103204	0.38156567387023616	0.1721611148021384	2.2163290143001375	0.02666897733452846	0.05606782949574705	FALSE	FALSE	FALSE
AB019441.29	5.764754336615937	-0.5483083547658739	0.1702531451926685	-3.2205475801658516	0.001279459522209793	0.0038632451291331703	FALSE	FALSE	FALSE
ABAT	123.64882128618815	-0.625441964734795	0.08599303392964573	-7.273170118017856	3.511476456722758e-13	5.705487199101947e-12	TRUE	FALSE	TRUE
ABBA01000934.1	5.23157360450856	-0.47944082098585616	0.2264740386615011	-2.1169791637903863	0.03426161619927095	0.06963339433177115	FALSE	FALSE	FALSE
ABC13-47488600E17.1	1.0912521443065373	-0.35473574041021017	0.4131438009482101	-0.8586253493240197	0.39054724797120677	0.5197887606584909	FALSE	FALSE	FALSE
ABCA1	347.3432017164742	0.2685553405442466	0.07503609833848497	3.5790152538689277	3.4489133936025176e-4	0.0011885290957320256	FALSE	FALSE	FALSE
ABCA10	47.07258152044129	0.439494848840784	0.06383958044359303	6.884363051682491	5.804666474840379e-12	7.860561860492519e-11	FALSE	FALSE	FALSE
ABCA11P	10.375464665778084	-0.15977236950775064	0.11961721009866791	-1.3356971741437558	0.1816482734019983	0.2815953410883619	FALSE	FALSE	FALSE
ABCA12	9.45573189069147	0.7300548011778244	0.28025056968640905	2.6050073760589716	0.009187228209956398	0.022128432843321475	TRUE	TRUE	FALSE
ABCA13	6.578111859924621	0.7000768122959042	0.2394657297724921	2.923494785500299	0.0034612602266120306	0.009362567681400653	TRUE	TRUE	FALSE
ABCA2	179.1423798273191	-0.3970976505574653	0.040663566404519645	-9.76544080288366	1.5842156834445284e-22	8.819619353956683e-21	FALSE	FALSE	FALSE
ABCA3	147.71288620916943	-0.7480026610951498	0.059204674935308836	-12.634182383611932	1.3680880100062288e-36	3.1121499035920815e-34	TRUE	FALSE	TRUE
ABCA4	8.907437117278974	-0.45340131835071734	0.14078490430984864	-3.220525102271207	0.0012795598626824925	0.0038632451291331703	FALSE	FALSE	FALSE
ABCA5	181.65060706573334	0.011098927875911603	0.05435643124745259	0.20418794282841654	0.8382066331044606	0.9100991801857506	FALSE	FALSE	FALSE
ABCA6	90.3477245283959	0.45289341774142017	0.0748964190177318	6.046930196144588	1.4763168125469836e-9	1.3745568593917355e-8	FALSE	FALSE	FALSE
ABCA7	47.20955579204975	-0.13194655769738994	0.06677177447762463	-1.976082839338133	0.048145395682189084	0.09283921506961101	FALSE	FALSE	FALSE
ABCA8	169.70279183494387	0.6391423620097222	0.07356961332053799	8.687586262347482	3.7022128147949784e-18	1.2290319737250817e-16	TRUE	TRUE	FALSE
ABCA9	61.520219767653046	0.3429746510748127	0.08794791689126921	3.899747295877801	9.629313963888445e-5	3.7583979955068216e-4	FALSE	FALSE	FALSE
ABCB1	137.93458632613311	0.5109070342483191	0.07961864994280228	6.4169266197725365	1.39052904814075e-10	1.5316435757767106e-9	FALSE	FALSE	FALSE
ABCB10	62.50148774268989	-0.183823146497422	0.04921870160326134	-3.734823156839259	1.878471401004901e-4	6.873271137171067e-4	FALSE	FALSE	FALSE
ABCB11	1.47248328922335	0.23923868018384759	0.4214242876873368	0.5676907742947734	0.5702449570956694	0.6942771022053683	FALSE	FALSE	FALSE
ABCB4	32.006744994044666	0.31113410489205234	0.08361605719017356	3.720985123520227	1.9844712978111566e-4	7.227084873451888e-4	FALSE	FALSE	FALSE
ABCB5	5.058063292048034	0.19763882698528554	0.2550810829074861	0.7748078561237959	0.43845320638196	0.5694840503996876	FALSE	FALSE	FALSE
ABCB6	11.407988158858876	-0.24645725445984437	0.113752604867551	-2.166607566893166	0.030264789932024184	0.06262532645845766	FALSE	FALSE	FALSE
ABCB7	100.81212368992944	0.16400777117011417	0.038170376688662994	4.2967291758172825	1.7333675255852263e-5	7.867158908517737e-5	FALSE	FALSE	FALSE
ABCB8	38.98166388224273	-0.21686580872718958	0.06260954472655358	-3.4637819149515994	5.326381450100216e-4	0.0017598050658244003	FALSE	FALSE	FALSE
ABCB9	17.300113825074135	0.20844073642208755	0.09480906862436886	2.1985316325374367	0.027911242917704623	0.05836061031268887	FALSE	FALSE	FALSE
ABCC1	242.43748488613483	-0.5535277646077267	0.035198924028584655	-15.725701278772412	1.0082824977283959e-55	9.874293824344678e-53	FALSE	FALSE	FALSE
ABCC10	64.55013050560086	-0.1968761868333359	0.049644378750212353	-3.9657296916520237	7.31717496448693e-5	2.924833666231371e-4	FALSE	FALSE	FALSE
ABCC11	32.680788321038506	1.2385945488652292	0.20722837645096967	5.976954363478697	2.2734785345024584e-9	2.0307667921167275e-8	TRUE	TRUE	FALSE
ABCC12	9.311162019568378	1.2767912508650818	0.47192719544882916	2.70548352198856	0.006820503199699936	0.01705125799924984	TRUE	TRUE	FALSE
ABCC2	29.591802967102904	-0.14007158235242095	0.07745335912013784	-1.8084636217669532	0.07053437371556585	0.12862150501073774	FALSE	FALSE	FALSE
ABCC3	60.21368951020718	0.030569314075996588	0.09529755206558503	0.32077753744354714	0.7483789830814812	0.8437817358569528	FALSE	FALSE	FALSE
ABCC4	406.074003751551	-1.3819338489040067	0.10201828250951528	-13.545943088927352	8.373156102147551e-42	3.403766947561679e-39	TRUE	FALSE	TRUE
ABCC5	170.0079861099676	0.00721320615384711	0.046686753828211205	0.15450219949728902	0.8772137770953197	0.9360753650783846	FALSE	FALSE	FALSE
ABCC6	21.937751536015117	0.2729137227122297	0.12684469280278102	2.151558072173802	0.031432177387239794	0.06469917472132239	FALSE	FALSE	FALSE
ABCC6P1	1.5022220014280232	0.2948441731804774	0.3640372151685245	0.8099286581015751	0.4179811798132265	0.5481741246089582	FALSE	FALSE	FALSE
ABCC6P2	1.2406493165574812	0.9349587401089187	0.4409328168545632	2.1204108752406707	0.033971410364211856	0.06915287568943164	FALSE	FALSE	FALSE
ABCC8	47.88085568346939	-0.59595570889714	0.12998370399837142	-4.58484941238947	4.543137472745731e-6	2.296672163982564e-5	TRUE	FALSE	TRUE
ABCC9	211.620937805674	0.7569371253647404	0.07990155640498908	9.473371476371854	2.7095404286298565e-21	1.305974240152802e-19	TRUE	TRUE	FALSE
ABCD1	32.42488236208387	-0.004776912767550837	0.07873207162008622	-0.06067302268637556	0.9516196168648906	0.979067124079751	FALSE	FALSE	FALSE
ABCD2	15.966046285596159	0.5911363640729935	0.11358424435510478	5.204386994246234	1.9463802129616594e-7	1.2649119625972327e-6	TRUE	TRUE	FALSE
ABCD3	203.99558310068477	0.04554809024596883	0.03522768210214053	1.292963020215321	0.1960238493024991	0.29899708553786497	FALSE	FALSE	FALSE
ABCD4	74.47716589559826	0.1366402473892626	0.04520762991214661	3.0225041139028925	0.002506926752669673	0.007029117241836037	FALSE	FALSE	FALSE
ABCE1	101.62893296204226	-0.005863758533686665	0.04356855785111531	-0.13458693201929242	0.8929384743319592	0.9460247555803531	FALSE	FALSE	FALSE
ABCF1	155.1926993352767	-0.20391795899056928	0.035035731781143414	-5.8202854235891825	5.87472187896804e-9	4.915374092519084e-8	FALSE	FALSE	FALSE
ABCF2	90.85903496873499	-0.1802989906531552	0.041526341739329786	-4.341798075663217	1.4132138566791294e-5	6.503138091019189e-5	FALSE	FALSE	FALSE
ABCF3	106.08439975181832	-0.22043693326981442	0.0396980104656583	-5.552845865172729	2.810558837672294e-8	2.1062083533095504e-7	FALSE	FALSE	FALSE
ABCG1	74.02689474838614	-0.01757843014226128	0.06886002451769459	-0.25527772122335285	0.7985086059227268	0.8814490854394588	FALSE	FALSE	FALSE
ABCG2	52.87737964201745	0.6444772370289469	0.07479909791674769	8.616109752369713	6.926736442533489e-18	2.2141919384923447e-16	TRUE	TRUE	FALSE
ABCG5	0.2019704176878075	0.158408205117765	3.199055784588894	0.04951717499922303	0.9605071503188697	0.9839352678594545	FALSE	FALSE	FALSE
ABCG8	0.3058885728170303	0.11147249920249207	3.198390803803624	0.03485268250206497	0.9721972115613928	0.9884232295117822	FALSE	FALSE	FALSE
ABHD1	8.573021978390164	0.1258057382081315	0.15093527958101785	0.8335078356588096	0.4045583805255248	0.5344745099596782	FALSE	FALSE	FALSE
ABHD10	51.1600202259938	-0.13740964992700005	0.05914737091283863	-2.323174264659897	0.020169792704226065	0.04405050013305125	FALSE	FALSE	FALSE
ABHD11	39.57005115131957	-0.6614357257736734	0.07927428892971478	-8.343634925065144	7.204116041677225e-17	1.9647174698472885e-15	TRUE	FALSE	TRUE
ABHD12	180.66281152472956	-0.11874871556402469	0.07125465908370936	-1.6665396633856564	0.095605975066024	0.16594685555719232	FALSE	FALSE	FALSE
ABHD12B	0.4443319832214899	0.7314480733545079	3.196867891621697	0.22880147011125357	0.8190232241146032	0.8965023301096949	FALSE	FALSE	FALSE
ABHD13	35.919038362467774	0.12211280278568953	0.06562999878020147	1.8606247913344038	0.06279718134071562	0.116624883370892	FALSE	FALSE	FALSE
ABHD14A	6.134596453192167	-0.15203562824218747	0.15469354733848448	-0.9828181644158613	0.32569694024809664	0.4496377128319747	FALSE	FALSE	FALSE
ABHD14B	20.132509215000592	-0.03334111513236271	0.08411698167242786	-0.3963660424978298	0.6918350132014575	0.7977123895231045	FALSE	FALSE	FALSE
ABHD15	12.400721446406386	-1.8634916585629751e-4	0.1093442611566392	-0.0017042427639558174	0.9986402116690177	0.9991048947872322	FALSE	FALSE	FALSE
ABHD16A	3.9936510772142735	0.1121472333721106	0.18775029988901878	0.5973211943650798	0.5502929567509696	0.6761369691017758	FALSE	FALSE	FALSE
ABHD17A	37.12601956920604	-0.17172280012428492	0.0625220859177995	-2.7465942251200057	0.006021758577898979	0.01528856806043289	FALSE	FALSE	FALSE
ABHD17AP1	2.815744609551771	-0.27527240648468787	0.24142256198751494	-1.1402099464876172	0.2541988446148059	0.3688519738164058	FALSE	FALSE	FALSE
ABHD17AP5	1.1007238138016737	-0.08663100544670085	0.3920985946044876	-0.22094189226586267	0.8251376780313266	0.9008680934498895	FALSE	FALSE	FALSE
ABHD17AP6	1.6968052738933992	0.09177113590429677	0.31108269986443615	0.2950055915815597	0.7679896082393498	0.8589698442359337	FALSE	FALSE	FALSE
ABHD17B	38.441677357575024	-0.12012730969268114	0.06324091799164712	-1.8995187531678082	0.05749630331776831	0.10800922966093977	FALSE	FALSE	FALSE
ABHD17C	28.50988716092299	-0.5380677706786754	0.0811553056822062	-6.630099734768789	3.3546013266862814e-11	4.0512828241847497e-10	FALSE	FALSE	FALSE
ABHD18	56.83692745953168	0.04985761367809693	0.05280479821483337	0.9441871830520782	0.34507400366844004	0.47063360847097035	FALSE	FALSE	FALSE
ABHD2	143.59650302011096	-0.5399034935799054	0.06283787163157305	-8.592007965282987	8.54624630302207e-18	2.672407497802765e-16	FALSE	FALSE	FALSE
ABHD3	31.405727430153465	-0.032054610062192325	0.07062807709657182	-0.45385081089441426	0.6499362095036886	0.7623931852647122	FALSE	FALSE	FALSE
ABHD4	38.57866497073327	0.0383660751857949	0.06563528688064625	0.5845342804025715	0.5588609086534202	0.683778651651879	FALSE	FALSE	FALSE
ABHD5	41.63251967522514	-0.08532380722574463	0.060703371282338506	-1.4055859736174057	0.1598471034988307	0.2539004604012317	FALSE	FALSE	FALSE
ABHD6	16.12680419025571	0.18936852518136427	0.0955348091972277	1.9821939958075458	0.04745753242946017	0.0917921300110171	FALSE	FALSE	FALSE
ABHD8	11.871593817319795	0.12491376309445723	0.11326075338626697	1.1028865636135103	0.2700764299073765	0.386476931612276	FALSE	FALSE	FALSE
ABI1	132.24556438135016	0.017667895429577533	0.03456931764899668	0.5110860332555716	0.60929081535769	0.7283161682690541	FALSE	FALSE	FALSE
ABI2	91.87517261702435	0.07591016343191667	0.041811717018337226	1.8155237059177696	0.06944346629984485	0.12686843732978523	FALSE	FALSE	FALSE
ABI3	14.201982070578179	0.25667598642804884	0.11492542462306284	2.2334134267496104	0.025521693568483356	0.054040775226827896	FALSE	FALSE	FALSE
ABI3BP	201.07636040926272	0.8889294886981164	0.10741108634033478	8.275956598013734	1.2742841078116547e-16	3.3562898658682274e-15	TRUE	TRUE	FALSE
ABL1	148.98701394952406	-0.1217192789283934	0.03783023433178347	-3.217513216039734	0.0012930706959642132	0.0038978611667902434	FALSE	FALSE	FALSE
ABL2	93.55421289497393	-0.1324631503183429	0.04097618763637424	-3.2326860540036284	0.0012263225094448773	0.0037177728366545493	FALSE	FALSE	FALSE
ABLIM1	104.88184745976142	0.30370879473891826	0.05998280138888884	5.0632645976280966	4.121372030591498e-7	2.521867662570117e-6	FALSE	FALSE	FALSE
ABLIM2	18.588948851432338	0.06552555297603893	0.10630931837436912	0.6163669749559504	0.5376523446494088	0.6652340070907662	FALSE	FALSE	FALSE
ABLIM3	57.1313474212453	-0.007812202067705292	0.06827621181611014	-0.11442055526961677	0.9089044202539808	0.9556559335499496	FALSE	FALSE	FALSE
ABO	17.638548861301917	0.378446064070758	0.1557800367117758	2.4293617594336485	0.0151254318303046	0.03426485161261082	FALSE	FALSE	FALSE
ABR	143.4033306146141	-0.010920468360366397	0.043442534284954114	-0.25137733191934414	0.8015223916523904	0.8834953406400671	FALSE	FALSE	FALSE
ABRA	1.8186022480928201	1.2153951475211577	0.41688094516482255	2.915449030755354	0.0035517711640235565	0.009576136870089793	TRUE	TRUE	FALSE
ABRACL	11.127897592985807	-0.026382408561433823	0.11630282043123648	-0.22684237977730132	0.8205463082737334	0.897446586824228	FALSE	FALSE	FALSE
ABT1	16.11124806610565	-0.25337379923132164	0.09572532250696567	-2.6468837356268433	0.008123727765657252	0.019855441260474813	FALSE	FALSE	FALSE
ABTB1	44.703908803432476	0.21524877388511102	0.0655058068599216	3.2859495089557718	0.0010163922703823494	0.003153992721501904	FALSE	FALSE	FALSE
ABTB2	35.402241145381396	0.37509171791680895	0.07633397190472783	4.913824193308841	8.931684748506524e-7	5.119264376338735e-6	FALSE	FALSE	FALSE
AC000035.3	0.08569488270622529	-0.12035974072421848	3.200777675540239	-0.0376032804914836	0.9700039923194972	NA	FALSE	FALSE	FALSE
AC000041.10	0.7498034189274326	0.9418045904050759	0.93237939900709	1.0101087512315512	0.3124431899501739	0.43511011101263636	FALSE	FALSE	FALSE
AC000068.10	1.8469784251667427	-0.162073073084125	0.28457914535691975	-0.5695184476039262	0.5690043551603647	0.6931583643520332	FALSE	FALSE	FALSE
AC000089.3	4.8936689131902344	0.37089139429022266	0.17627099116696476	2.1040977408410466	0.035369921887846954	0.07149310132973662	FALSE	FALSE	FALSE
AC000095.9	3.1238250701526566	0.13514786382080488	0.29433304539782607	0.4591664644319379	0.6461146307924344	0.759398817327096	FALSE	FALSE	FALSE
AC000123.2	1.7171167404721548	-0.256498533333365	0.29961451533229505	-0.856095149625474	0.3919451513252713	0.5212306823839867	FALSE	FALSE	FALSE
AC002075.4	7.314249612396917	0.23809420043768156	0.14630685921506115	1.627361845610391	0.10366026992478634	0.1774479990091786	FALSE	FALSE	FALSE
AC002116.7	6.753995117587357	0.10198824585289565	0.1518975065655824	0.6714280448630129	0.5019478839974696	0.631170022220467	FALSE	FALSE	FALSE
AC002310.10	0.8915220801333936	-0.5977514242230962	0.47294050557348727	-1.26390405807653	0.20626446507968652	0.31170427860993516	FALSE	FALSE	FALSE
AC002366.3	6.851909147004811	-0.016999866952033083	0.14949795397057233	-0.11371304088468925	0.90946527444962	0.9559976292943491	FALSE	FALSE	FALSE
AC002398.11	0.9443660643661357	1.5490256573617172	0.5008040220774601	3.0930775095135457	0.001980923898556857	0.005700414771524974	TRUE	TRUE	FALSE
AC002398.12	2.4643639462029463	0.36136339645377563	0.2559519233615087	1.4118409102297813	0.15799680961713977	0.251610707605978	FALSE	FALSE	FALSE
AC002400.1	0.06450103780269756	-0.045941974383611334	3.200182683453454	-0.014356047428527856	0.9885459248440075	NA	FALSE	FALSE	FALSE
AC003991.3	1.2424342463696458	0.46072293967443956	0.3871067410740558	1.1901702832560608	0.2339794705263024	0.3452799789376154	FALSE	FALSE	FALSE
AC004019.13	1.5235950529441635	0.7125390010531844	0.34144063890165216	2.086860554576289	0.036900741429799565	0.07412834257389574	FALSE	FALSE	FALSE
AC004066.2	1.400442614715013	-1.3103150201128255	0.37298464954168	-3.5130534774632904	4.4298830671349126e-4	0.0014910456285177581	TRUE	FALSE	TRUE
AC004231.2	0.5373572382108058	0.8243433354632368	1.1624841307186924	0.7091222268587839	0.4782486309425308	0.6076826346813415	FALSE	FALSE	FALSE
AC004381.6	32.106575746771014	-0.6651192167203853	0.08425971449861669	-7.893679923770745	2.934040673084462e-15	6.404651094387511e-14	TRUE	FALSE	TRUE
AC004381.8	1.0532517853510133	0.4336739949701903	0.4527231181858467	0.9579232372934917	0.33810146795445956	0.4628245839684117	FALSE	FALSE	FALSE
AC004383.3	0.7287637021372501	0.3278151048429003	0.5273600943202399	0.6216153030415575	0.5341948560392363	0.6621767606885057	FALSE	FALSE	FALSE
AC004453.8	17.202541279398297	0.10881226134840588	0.10105463270497511	1.0767666799213338	0.2815845145626832	0.3995217890189667	FALSE	FALSE	FALSE
AC004540.4	2.363058996532498	-0.4399196384354845	0.2902843234844239	-1.5154784562766432	0.12965128208859053	0.21320580953451446	FALSE	FALSE	FALSE
AC004754.3	0.5291044264778088	0.6310643563006397	0.9733351438821418	0.6483525846849042	0.5167569303075192	0.6456839333918403	FALSE	FALSE	FALSE
AC004893.11	13.756970920708609	0.06325435358413786	0.10806439524362668	0.5853394491454244	0.5583194942744998	0.6833102422258633	FALSE	FALSE	FALSE
AC004951.5	26.33034520494709	0.13455779020315095	0.07688789742850331	1.7500516297545248	0.08010940517651309	0.14341147773394056	FALSE	FALSE	FALSE
AC004951.6	103.3899636232417	0.06236094971822019	0.05498315062078962	1.1341829090208766	0.256717831584291	0.3717559941849409	FALSE	FALSE	FALSE
AC004967.7	29.59199276061564	0.3235614668593119	0.07588401248071411	4.2638950719895705	2.0089381089063013e-5	8.989111434348134e-5	FALSE	FALSE	FALSE
AC004980.10	1.9587842592933205	0.012372933708942274	0.2924852221928198	0.042302765302738826	0.9662573408684844	0.9873376527868862	FALSE	FALSE	FALSE
AC004980.7	16.77506651810447	0.30442985599237876	0.09845036484034096	3.0922166361300856	0.0019866780603860663	0.005715446496330325	FALSE	FALSE	FALSE
AC004980.8	1.1639599512833536	-0.28012070588385074	0.49808415549448565	-0.5623963396421511	0.5738460124085436	0.6972036506706182	FALSE	FALSE	FALSE
AC004980.9	13.911082128662212	0.1836468698514265	0.12596256222216734	1.4579480332221098	0.14485486748443668	0.23410832795380604	FALSE	FALSE	FALSE
AC004985.12	4.314435748932093	0.2484945418401022	0.19874428466738003	1.2503229577443427	0.2111815952725733	0.31783073418944907	FALSE	FALSE	FALSE
AC004987.9	1.8981781131216813	0.007059824958579799	0.2892074496971632	0.024410937429074974	0.9805248241194644	0.9922224102040234	FALSE	FALSE	FALSE
AC005019.2	1.0450796517159917	0.8464706935855599	0.42124583503949004	2.0094458465238163	0.04448987228000823	0.08696555056004149	FALSE	FALSE	FALSE
AC005037.3	0.8931004567162827	1.1858893103181005	0.4753058845464448	2.495002373996951	0.012595628747212982	0.029098522556155228	TRUE	TRUE	FALSE
AC005062.2	0.3595149076289217	-0.3173607108573731	3.1983818686426724	-0.09922539705743595	0.9209593104252629	0.9628491874842668	FALSE	FALSE	FALSE
AC005077.14	3.3597860689373342	-0.7530599029736516	0.21998300443158383	-3.42326401496102	6.187394976196749e-4	0.0020146202926123466	TRUE	FALSE	TRUE
AC005154.6	6.435980891487239	-0.2408141414353617	0.1542870807255016	-1.5608185747178918	0.118566563519578	0.1981474256150565	FALSE	FALSE	FALSE
AC005154.7	76.38391553775028	0.08526802470674869	0.05295722674593215	1.6101300983118125	0.10736945756905877	0.1827231408629835	FALSE	FALSE	FALSE
AC005251.3	3.3387058783098964	0.1452136172323692	0.22759657769999483	0.6380307590731075	0.5234536574847419	0.6517834508760774	FALSE	FALSE	FALSE
AC005262.3	3.4768901897400637	-0.9852456565296641	0.24199081996003857	-4.071417488863271	4.672791438424569e-5	1.937193573017702e-4	TRUE	FALSE	TRUE
AC005306.3	7.283603516658271	-0.11873587302363099	0.14524650719281848	-0.817478336095243	0.4136551247027211	0.5436256960912605	FALSE	FALSE	FALSE
AC005329.7	1.3893963591959444	0.3156521650946689	0.35286287141441297	0.8945462690064587	0.3710296854695821	0.4987107476100909	FALSE	FALSE	FALSE
AC005336.4	7.202984907378557	-0.32766336521236455	0.17012217797771173	-1.9260473214450196	0.05409846536495069	0.10250210502927296	FALSE	FALSE	FALSE
AC005336.5	0.3327391591325271	0.10397497143939127	3.199956099650221	0.03249262433655153	0.9740791978524294	0.9890827504123328	FALSE	FALSE	FALSE
AC005351.1	1.9030292694682267	-0.8609326676565331	0.3103298370766586	-2.7742503774906533	0.005532907718209975	0.014196319731908292	TRUE	FALSE	TRUE
AC005481.5	0.40109588472158014	0.7433903269486234	2.7475165079356647	0.27056810206653376	0.7867232318395323	0.8730338413588835	FALSE	FALSE	FALSE
AC005488.11	0.10603927021522598	0.036992698355904206	3.199321803440104	0.011562668786905844	0.9907745306607051	NA	FALSE	FALSE	FALSE
AC005517.3	0.5423292493677474	-0.014670688361713737	1.1780935037412574	-0.012452906594531086	0.9900642748886681	0.9952751676287869	FALSE	FALSE	FALSE
AC005534.6	3.533727277908702	0.2656324058648221	0.21753255638454036	1.2211156356534232	0.22204224045724594	0.3309741296977559	FALSE	FALSE	FALSE
AC005534.8	4.695650632583752	-0.36574846247016185	0.20702077001092214	-1.7667235149925558	0.07727454326142144	0.13898322352177353	FALSE	FALSE	FALSE
AC005540.3	1.3778534911394877	-0.118735046675061	0.3492813441184539	-0.3399409921956601	0.7339009656360301	0.8318081323858943	FALSE	FALSE	FALSE
AC005609.16	5.5790694673324035	-0.18821495471053457	0.296182725113799	-0.6354690491763786	0.525122546639855	0.6535593130007323	FALSE	FALSE	FALSE
AC005609.17	0.4496702075838708	-0.5782240057588371	3.195750974486916	-0.1809352513306116	0.8564183989201268	0.9230950001375972	FALSE	FALSE	FALSE
AC005609.18	1.928572135678189	-0.3415661426328746	0.5474203126638174	-0.6239559160140952	0.5326565368281071	0.6607603112598783	FALSE	FALSE	FALSE
AC005609.19	1.1300172518605325	-0.4813766008426486	0.9823402709261008	-0.4900304050335136	0.6241123836410915	0.7413567009015283	FALSE	FALSE	FALSE
AC005740.3	0.09598288801226533	0.030227424213270654	3.2001460305570424	0.009445639019169708	0.992463582526503	NA	FALSE	FALSE	FALSE
AC005785.2	1.2108686590621622	-0.4217406295427901	0.37892881338738954	-1.1129811580510054	0.2657165218484998	0.3816574975483952	FALSE	FALSE	FALSE
AC005786.3	0.648754728057213	-0.451741219054863	0.6673294252996103	-0.6769388579741484	0.49844474831601837	0.6277175650262227	FALSE	FALSE	FALSE
AC005789.9	2.262086120891484	-0.427754962574762	0.25876576077538044	-1.6530585858539115	0.09831894081058272	0.169706904323346	FALSE	FALSE	FALSE
AC005795.1	1.27006928817468	0.4074235269427711	0.338184978774942	1.2047357290044112	0.22830533838053566	0.33864814842396507	FALSE	FALSE	FALSE
AC005822.1	3.0260445357022063	-0.6076663624281277	0.23539242114988473	-2.5815035142580043	0.00983709898397516	0.023452506098234464	TRUE	FALSE	TRUE
AC006014.8	0.14992774709493098	-0.10750677541914322	3.199641829742933	-0.03359962806455139	0.9731964188636116	NA	FALSE	FALSE	FALSE
AC006042.8	7.829889497458072	0.3049558436324789	0.14162793871827695	2.1532181177831733	0.03130154042894589	0.064461067534089	FALSE	FALSE	FALSE
AC006116.13	2.859434638820059	-0.23801439247628053	0.23062802112229228	-1.0320272069198027	0.30205937231295693	0.42283601952327055	FALSE	FALSE	FALSE
AC006116.22	3.008574124975753	0.015296058584663015	0.22342764695439998	0.06846090353260907	0.9454187414865913	0.9760900318827204	FALSE	FALSE	FALSE
AC006116.24	1.7572371900172987	0.12788050905215353	0.29580166699028104	0.43231841913979213	0.6655100019198954	0.7750159983756525	FALSE	FALSE	FALSE
AC006128.2	2.731157291295558	-0.0676241855351008	0.23616669505295446	-0.28634090645142735	0.7746170302991952	0.8642288808345585	FALSE	FALSE	FALSE
AC006277.2	5.122996485041701	0.14760319163407326	0.1706309150151827	0.8650436623453585	0.3870148245322876	0.5159333353383433	FALSE	FALSE	FALSE
AC006445.6	1.2877104051595658	0.6050036697431602	0.39624054603061387	1.5268595700360688	0.12679593488178387	0.20931870485235105	FALSE	FALSE	FALSE
AC006942.4	2.0676129359057986	-0.0011885046473691927	0.27898066215031103	-0.0042601685658371635	0.9966008875566731	0.9982225068530228	FALSE	FALSE	FALSE
AC006978.6	6.010025282441587	-0.09792708375768935	0.1527455270110811	-0.6411126117662688	0.5214495208077412	0.6500017314165	FALSE	FALSE	FALSE
AC007016.3	1.6695945632440665	0.26659827524326496	0.3027645201223444	0.8805466213000619	0.37856326074476604	0.5067817480269656	FALSE	FALSE	FALSE
AC007038.7	4.578152010903346	0.4125040131611934	0.1866586301726212	2.209938071332203	0.027109460552806944	0.056893953595385315	FALSE	FALSE	FALSE
AC007229.3	2.1543804606169306	-0.1578505732062453	0.2608302539169299	-0.6051850613024289	0.5450560406092424	0.6716999314035442	FALSE	FALSE	FALSE
AC007238.1	6.069320852711057	0.22449817010538842	0.15866705764632086	1.414900946898564	0.15709754033585233	0.2505126392129012	FALSE	FALSE	FALSE
AC007256.5	18.830108027823368	0.2623201068987497	0.0893632539863847	2.935435933641321	0.0033307938442468446	0.009050567962454063	FALSE	FALSE	FALSE
AC007292.3	3.281859786415498	-0.06441707081902821	0.21749890398938804	-0.2961719329959069	0.7670987820189021	0.8581962435661671	FALSE	FALSE	FALSE
AC007292.6	5.022496868555001	0.3260465255087224	0.17294642048136416	1.8852458732666024	0.059396650073075714	0.11109478477510341	FALSE	FALSE	FALSE
AC007557.1	0.5269921365996943	0.4442321149233735	1.1986763463258892	0.37060221992784553	0.710933828369635	0.8130969773759632	FALSE	FALSE	FALSE
AC007563.4	2.3099751473017807	0.45663738115930097	0.2657656026793088	1.7181959461861258	0.08576088071216448	0.15177576597203743	FALSE	FALSE	FALSE
AC007566.10	18.339427685722377	0.2015295761601126	0.09111867392252758	2.2117263946516648	0.026985575598013224	0.056672602228208885	FALSE	FALSE	FALSE
AC007731.1	0.10549783983574158	-0.04312651273562197	3.200880834500636	-0.01347332655148659	0.9892501660000718	NA	FALSE	FALSE	FALSE
AC007750.5	2.893477973186258	-1.2716726009527057	0.45912899377235294	-2.769750153446487	0.005609930713218866	0.014361449289009086	TRUE	FALSE	TRUE
AC007881.4	0.32821125325610323	0.22586885511976848	3.1989992453392744	0.07060609828178113	0.9437112568017483	0.9752150716002526	FALSE	FALSE	FALSE
AC007899.3	0.26469473237987395	-0.12717178711026442	3.199557438953214	-0.03974668045086594	0.9682950854414397	0.9876625556466868	FALSE	FALSE	FALSE
AC007952.5	1.358276802040478	-0.6085202868763258	0.4142950336087782	-1.468809031032112	0.14188459384448593	0.2300153178615086	FALSE	FALSE	FALSE
