gs_name	gene	species
moghal-2023_DTPL-up_scrnaseq	Dnm3	mouse
moghal-2023_DTPL-up_scrnaseq	Dpf3	mouse
moghal-2023_DTPL-up_scrnaseq	Dsc2	mouse
moghal-2023_DTPL-up_scrnaseq	Dsg2	mouse
moghal-2023_DTPL-up_scrnaseq	Dst	mouse
moghal-2023_DTPL-up_scrnaseq	Dusp1	mouse
moghal-2023_DTPL-up_scrnaseq	Ece1	mouse
moghal-2023_DTPL-up_scrnaseq	Ecm1	mouse
moghal-2023_DTPL-up_scrnaseq	Egfr	mouse
moghal-2023_DTPL-up_scrnaseq	Emp1	mouse
moghal-2023_DTPL-up_scrnaseq	Eps8l1	mouse
moghal-2023_DTPL-up_scrnaseq	Erbb2	mouse
moghal-2023_DTPL-up_scrnaseq	Ezr	mouse
moghal-2023_DTPL-up_scrnaseq	F11r	mouse
moghal-2023_DTPL-up_scrnaseq	Fabp5	mouse
moghal-2023_DTPL-up_scrnaseq	Fam102a	mouse
moghal-2023_DTPL-up_scrnaseq	Fam177a2	mouse
moghal-2023_DTPL-up_scrnaseq	Fam177a	mouse
moghal-2023_DTPL-up_scrnaseq	Fam3c	mouse
moghal-2023_DTPL-up_scrnaseq	Oit1	mouse
moghal-2023_DTPL-up_scrnaseq	Fam83a	mouse
moghal-2023_DTPL-up_scrnaseq	Fkbp2	mouse
moghal-2023_DTPL-up_scrnaseq	Fn1	mouse
moghal-2023_DTPL-up_scrnaseq	Folr1	mouse
moghal-2023_DTPL-up_scrnaseq	Fosb	mouse
moghal-2023_DTPL-up_scrnaseq	Fth1	mouse
moghal-2023_DTPL-up_scrnaseq	Fxyd3	mouse
moghal-2023_DTPL-up_scrnaseq	Galnt1	mouse
moghal-2023_DTPL-up_scrnaseq	Galnt5	mouse
moghal-2023_DTPL-up_scrnaseq	Gipc1	mouse
moghal-2023_DTPL-up_scrnaseq	Gls	mouse
moghal-2023_DTPL-up_scrnaseq	Gpr160	mouse
moghal-2023_DTPL-up_scrnaseq	Gprc5a	mouse
moghal-2023_DTPL-up_scrnaseq	Gramd3	mouse
moghal-2023_DTPL-up_scrnaseq	Grn	mouse
moghal-2023_DTPL-up_scrnaseq	Gtf2i	mouse
moghal-2023_DTPL-up_scrnaseq	Guk1	mouse
moghal-2023_DTPL-up_scrnaseq	Hebp2	mouse
moghal-2023_DTPL-up_scrnaseq	Helz2	mouse
moghal-2023_DTPL-up_scrnaseq	Hopx	mouse
moghal-2023_DTPL-up_scrnaseq	Id1	mouse
moghal-2023_DTPL-up_scrnaseq	Ids	mouse
moghal-2023_DTPL-up_scrnaseq	Ifi44l	mouse
moghal-2023_DTPL-up_scrnaseq	Il1rn	mouse
moghal-2023_DTPL-up_scrnaseq	Isg15	mouse
moghal-2023_DTPL-up_scrnaseq	Isg20	mouse
moghal-2023_DTPL-up_scrnaseq	Itga2	mouse
moghal-2023_DTPL-up_scrnaseq	Itgb6	mouse
moghal-2023_DTPL-up_scrnaseq	Itgb8	mouse
moghal-2023_DTPL-up_scrnaseq	Itm2c	mouse
moghal-2023_DTPL-up_scrnaseq	Jak1	mouse
moghal-2023_DTPL-up_scrnaseq	Junb	mouse
moghal-2023_DTPL-up_scrnaseq	Jup	mouse
moghal-2023_DTPL-up_scrnaseq	Klf4	mouse
moghal-2023_DTPL-up_scrnaseq	Klf6	mouse
moghal-2023_DTPL-up_scrnaseq	Krt17	mouse
moghal-2023_DTPL-up_scrnaseq	Krt19	mouse
moghal-2023_DTPL-up_scrnaseq	Krt7	mouse
moghal-2023_DTPL-up_scrnaseq	Krt78	mouse
moghal-2023_DTPL-up_scrnaseq	Lcn2	mouse
moghal-2023_DTPL-up_scrnaseq	Leprot	mouse
moghal-2023_DTPL-up_scrnaseq	Lgals3	mouse
moghal-2023_DTPL-up_scrnaseq	Liph	mouse
moghal-2023_DTPL-up_scrnaseq	Litaf	mouse
moghal-2023_DTPL-up_scrnaseq	Lmna	mouse
moghal-2023_DTPL-up_scrnaseq	Lmo7	mouse
moghal-2023_DTPL-up_scrnaseq	Lrp10	mouse
moghal-2023_DTPL-up_scrnaseq	Lrrc8a	mouse
moghal-2023_DTPL-up_scrnaseq	Gm28035	mouse
moghal-2023_DTPL-up_scrnaseq	Lrrfip1	mouse
moghal-2023_DTPL-up_scrnaseq	Ly6e	mouse
moghal-2023_DTPL-up_scrnaseq	Lypd3	mouse
moghal-2023_DTPL-up_scrnaseq	Maff	mouse
moghal-2023_DTPL-up_scrnaseq	Mal2	mouse
moghal-2023_DTPL-up_scrnaseq	Mall	mouse
moghal-2023_DTPL-up_scrnaseq	Mboat2	mouse
moghal-2023_DTPL-up_scrnaseq	Mcl1	mouse
moghal-2023_DTPL-up_scrnaseq	Midn	mouse
moghal-2023_DTPL-up_scrnaseq	Msmb	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Atp6	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Co1	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Co2	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Co3	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Cytb	mouse
moghal-2023_DTPL-up_scrnaseq	mt-Nd2	mouse
moghal-2023_DTPL-up_scrnaseq	Mta1	mouse
moghal-2023_DTPL-up_scrnaseq	Muc4	mouse
moghal-2023_DTPL-up_scrnaseq	Myh14	mouse
moghal-2023_DTPL-up_scrnaseq	Nectin4	mouse
moghal-2023_DTPL-up_scrnaseq	Npc2	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1c	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1h	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1b	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1d	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1a	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1f	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1g	mouse
moghal-2023_DTPL-up_scrnaseq	Oas1e	mouse
moghal-2023_DTPL-up_scrnaseq	Ogfrl1	mouse
moghal-2023_DTPL-up_scrnaseq	Parp14	mouse
moghal-2023_DTPL-up_scrnaseq	Parp9	mouse
moghal-2023_DTPL-up_scrnaseq	Pax9	mouse
moghal-2023_DTPL-up_scrnaseq	Pcsk1n	mouse
moghal-2023_DTPL-up_scrnaseq	Pdlim4	mouse
moghal-2023_DTPL-up_scrnaseq	Perp	mouse
moghal-2023_DTPL-up_scrnaseq	Phlda2	mouse
moghal-2023_DTPL-up_scrnaseq	Pip4k2c	mouse
moghal-2023_DTPL-up_scrnaseq	Pkib	mouse
moghal-2023_DTPL-up_scrnaseq	Plec	mouse
moghal-2023_DTPL-up_scrnaseq	Plxnb2	mouse
moghal-2023_DTPL-up_scrnaseq	Pmepa1	mouse
moghal-2023_DTPL-up_scrnaseq	Ppdpf	mouse
moghal-2023_DTPL-up_scrnaseq	Ppl	mouse
moghal-2023_DTPL-up_scrnaseq	Prr15	mouse
moghal-2023_DTPL-up_scrnaseq	Prss23	mouse
moghal-2023_DTPL-up_scrnaseq	Psap	mouse
moghal-2023_DTPL-up_scrnaseq	Qprt	mouse
moghal-2023_DTPL-up_scrnaseq	Rab11fip1	mouse
moghal-2023_DTPL-up_scrnaseq	Rab3ip	mouse
moghal-2023_DTPL-up_scrnaseq	Rabgap1l	mouse
moghal-2023_DTPL-up_scrnaseq	Rdh10	mouse
moghal-2023_DTPL-up_scrnaseq	Rhob	mouse
moghal-2023_DTPL-up_scrnaseq	Rhobtb3	mouse
moghal-2023_DTPL-up_scrnaseq	Rhod	mouse
moghal-2023_DTPL-up_scrnaseq	Rhov	mouse
moghal-2023_DTPL-up_scrnaseq	Rnd3	mouse
moghal-2023_DTPL-up_scrnaseq	Rnf149	mouse
moghal-2023_DTPL-up_scrnaseq	Rnf213	mouse
moghal-2023_DTPL-up_scrnaseq	Rsad2	mouse
moghal-2023_DTPL-up_scrnaseq	Rtn4	mouse
moghal-2023_DTPL-up_scrnaseq	S100a10	mouse
moghal-2023_DTPL-up_scrnaseq	S100a11	mouse
moghal-2023_DTPL-up_scrnaseq	S100a14	mouse
moghal-2023_DTPL-up_scrnaseq	S100a16	mouse
moghal-2023_DTPL-up_scrnaseq	S100a4	mouse
moghal-2023_DTPL-up_scrnaseq	S100a6	mouse
moghal-2023_DTPL-up_scrnaseq	Gm5849	mouse
moghal-2023_DTPL-up_scrnaseq	Saa2	mouse
moghal-2023_DTPL-up_scrnaseq	Saa1	mouse
moghal-2023_DTPL-up_scrnaseq	Saa2	mouse
moghal-2023_DTPL-up_scrnaseq	Saa1	mouse
moghal-2023_DTPL-up_scrnaseq	Sat1	mouse
moghal-2023_DTPL-up_scrnaseq	Scnn1a	mouse
moghal-2023_DTPL-up_scrnaseq	Selenop	mouse
moghal-2023_DTPL-up_scrnaseq	Serf2	mouse
moghal-2023_DTPL-up_scrnaseq	Serinc1	mouse
moghal-2023_DTPL-up_scrnaseq	Serinc3	mouse
moghal-2023_DTPL-up_scrnaseq	Serpinb1a	mouse
moghal-2023_DTPL-up_scrnaseq	Serpinb1b	mouse
moghal-2023_DTPL-up_scrnaseq	Serpinb1c	mouse
moghal-2023_DTPL-up_scrnaseq	Sgms2	mouse
moghal-2023_DTPL-up_scrnaseq	Sh3bgrl3	mouse
moghal-2023_DTPL-up_scrnaseq	Sh3glb2	mouse
moghal-2023_DTPL-up_scrnaseq	Slc16a3	mouse
moghal-2023_DTPL-up_scrnaseq	Slc20a1	mouse
moghal-2023_DTPL-up_scrnaseq	Slc35c1	mouse
moghal-2023_DTPL-up_scrnaseq	Slpi	mouse
moghal-2023_DTPL-up_scrnaseq	Smim22	mouse
moghal-2023_DTPL-up_scrnaseq	Smim5	mouse
moghal-2023_DTPL-up_scrnaseq	Sncg	mouse
moghal-2023_DTPL-up_scrnaseq	Sorbs2	mouse
moghal-2023_DTPL-up_scrnaseq	Sp110	mouse
moghal-2023_DTPL-up_scrnaseq	Spats2l	mouse
moghal-2023_DTPL-up_scrnaseq	Sphk1	mouse
moghal-2023_DTPL-up_scrnaseq	Spink5	mouse
moghal-2023_DTPL-up_scrnaseq	Spint2	mouse
moghal-2023_DTPL-up_scrnaseq	Sptbn1	mouse
moghal-2023_DTPL-up_scrnaseq	Srd5a3	mouse
moghal-2023_DTPL-up_scrnaseq	St6galnac1	mouse
moghal-2023_DTPL-up_scrnaseq	Stat1	mouse
moghal-2023_DTPL-up_scrnaseq	Stat2	mouse
moghal-2023_DTPL-up_scrnaseq	Sytl2	mouse
moghal-2023_DTPL-up_scrnaseq	Tacstd2	mouse
moghal-2023_DTPL-up_scrnaseq	Tgm2	mouse
moghal-2023_DTPL-up_scrnaseq	Timp2	mouse
moghal-2023_DTPL-up_scrnaseq	Tinagl1	mouse
moghal-2023_DTPL-up_scrnaseq	Tm4sf1	mouse
moghal-2023_DTPL-up_scrnaseq	Tmbim1	mouse
moghal-2023_DTPL-up_scrnaseq	Tmem219	mouse
moghal-2023_DTPL-up_scrnaseq	Tmprss4	mouse
moghal-2023_DTPL-up_scrnaseq	Gm9844	mouse
moghal-2023_DTPL-up_scrnaseq	Tmsb4x	mouse
moghal-2023_DTPL-up_scrnaseq	Tnfaip2	mouse
moghal-2023_DTPL-up_scrnaseq	Tnfrsf12a	mouse
moghal-2023_DTPL-up_scrnaseq	Tppp3	mouse
moghal-2023_DTPL-up_scrnaseq	Trib1	mouse
moghal-2023_DTPL-up_scrnaseq	Trim29	mouse
moghal-2023_DTPL-up_scrnaseq	Triobp	mouse
moghal-2023_DTPL-up_scrnaseq	Tspan1	mouse
moghal-2023_DTPL-up_scrnaseq	Tspan31	mouse
moghal-2023_DTPL-up_scrnaseq	Tstd1	mouse
moghal-2023_DTPL-up_scrnaseq	Ttc9	mouse
moghal-2023_DTPL-up_scrnaseq	Txnip	mouse
moghal-2023_DTPL-up_scrnaseq	Tymp	mouse
moghal-2023_DTPL-up_scrnaseq	Ucp2	mouse
moghal-2023_DTPL-up_scrnaseq	Unc13d	mouse
moghal-2023_DTPL-up_scrnaseq	Vamp8	mouse
moghal-2023_DTPL-up_scrnaseq	Vat1	mouse
moghal-2023_DTPL-up_scrnaseq	Vopp1	mouse
moghal-2023_DTPL-up_scrnaseq	Vps37b	mouse
moghal-2023_DTPL-up_scrnaseq	Wsb1	mouse
moghal-2023_DTPL-up_scrnaseq	Ypel5	mouse
moghal-2023_DTPL-up_scrnaseq	Ywhaz	mouse
moghal-2023_DTPL-up_scrnaseq	Zfp36	mouse
moghal-2023_DTPL-up_scrnaseq	Zfp36l2	mouse
moghal-2023_DTPL-down_scrnaseq	ADRM1	human
moghal-2023_DTPL-down_scrnaseq	ANP32B	human
moghal-2023_DTPL-down_scrnaseq	APEX1	human
moghal-2023_DTPL-down_scrnaseq	ASRGL1	human
moghal-2023_DTPL-down_scrnaseq	ATP5F1B	human
moghal-2023_DTPL-down_scrnaseq	ATP5MC3	human
moghal-2023_DTPL-down_scrnaseq	ATP5MPL	human
moghal-2023_DTPL-down_scrnaseq	ATP5PO	human
moghal-2023_DTPL-down_scrnaseq	AURKB	human
moghal-2023_DTPL-down_scrnaseq	B3GNT7	human
moghal-2023_DTPL-down_scrnaseq	BANF1	human
moghal-2023_DTPL-down_scrnaseq	BEX3	human
moghal-2023_DTPL-down_scrnaseq	BIRC5	human
moghal-2023_DTPL-down_scrnaseq	BOLA3	human
moghal-2023_DTPL-down_scrnaseq	BPIFB2	human
moghal-2023_DTPL-down_scrnaseq	BSG	human
moghal-2023_DTPL-down_scrnaseq	BTF3	human
moghal-2023_DTPL-down_scrnaseq	BUD23	human
moghal-2023_DTPL-down_scrnaseq	C19orf48	human
moghal-2023_DTPL-down_scrnaseq	C1QBP	human
moghal-2023_DTPL-down_scrnaseq	CACYBP	human
moghal-2023_DTPL-down_scrnaseq	CCT2	human
moghal-2023_DTPL-down_scrnaseq	CCT4	human
moghal-2023_DTPL-down_scrnaseq	CCT5	human
moghal-2023_DTPL-down_scrnaseq	CCT6A	human
moghal-2023_DTPL-down_scrnaseq	CCT7	human
moghal-2023_DTPL-down_scrnaseq	CCT8	human
moghal-2023_DTPL-down_scrnaseq	CDC20	human
moghal-2023_DTPL-down_scrnaseq	CDK1	human
moghal-2023_DTPL-down_scrnaseq	CDK4	human
moghal-2023_DTPL-down_scrnaseq	CDKN3	human
moghal-2023_DTPL-down_scrnaseq	CENPU	human
moghal-2023_DTPL-down_scrnaseq	CENPW	human
moghal-2023_DTPL-down_scrnaseq	CENPX	human
moghal-2023_DTPL-down_scrnaseq	CKS1B	human
moghal-2023_DTPL-down_scrnaseq	CKS2	human
moghal-2023_DTPL-down_scrnaseq	CNBP	human
moghal-2023_DTPL-down_scrnaseq	CRABP2	human
moghal-2023_DTPL-down_scrnaseq	CRLF1	human
moghal-2023_DTPL-down_scrnaseq	CTNNB1	human
moghal-2023_DTPL-down_scrnaseq	CXCL1	human
moghal-2023_DTPL-down_scrnaseq	CYC1	human
moghal-2023_DTPL-down_scrnaseq	CYCS	human
moghal-2023_DTPL-down_scrnaseq	DAD1	human
moghal-2023_DTPL-down_scrnaseq	DEK	human
moghal-2023_DTPL-down_scrnaseq	DTYMK	human
moghal-2023_DTPL-down_scrnaseq	EEF1B2	human
moghal-2023_DTPL-down_scrnaseq	EEF2	human
moghal-2023_DTPL-down_scrnaseq	EIF2S3	human
moghal-2023_DTPL-down_scrnaseq	EIF3H	human
moghal-2023_DTPL-down_scrnaseq	EIF3I	human
moghal-2023_DTPL-down_scrnaseq	EIF3L	human
moghal-2023_DTPL-down_scrnaseq	EIF5A	human
moghal-2023_DTPL-down_scrnaseq	ENO1	human
moghal-2023_DTPL-down_scrnaseq	ERH	human
moghal-2023_DTPL-down_scrnaseq	FBL	human
moghal-2023_DTPL-down_scrnaseq	GAL	human
moghal-2023_DTPL-down_scrnaseq	GAPDH	human
moghal-2023_DTPL-down_scrnaseq	GDI2	human
moghal-2023_DTPL-down_scrnaseq	GEMIN2	human
moghal-2023_DTPL-down_scrnaseq	H2AFV	human
moghal-2023_DTPL-down_scrnaseq	H2AFZ	human
moghal-2023_DTPL-down_scrnaseq	HINT1	human
moghal-2023_DTPL-down_scrnaseq	HIST1H4C	human
moghal-2023_DTPL-down_scrnaseq	HMGA1	human
moghal-2023_DTPL-down_scrnaseq	HMGB1	human
moghal-2023_DTPL-down_scrnaseq	HMGB2	human
moghal-2023_DTPL-down_scrnaseq	HMGB3	human
moghal-2023_DTPL-down_scrnaseq	HMGN2	human
moghal-2023_DTPL-down_scrnaseq	HNRNPA0	human
moghal-2023_DTPL-down_scrnaseq	HNRNPA1	human
moghal-2023_DTPL-down_scrnaseq	HNRNPA2B1	human
moghal-2023_DTPL-down_scrnaseq	HNRNPA3	human
moghal-2023_DTPL-down_scrnaseq	HNRNPC	human
moghal-2023_DTPL-down_scrnaseq	HNRNPD	human
moghal-2023_DTPL-down_scrnaseq	HNRNPH1	human
moghal-2023_DTPL-down_scrnaseq	HNRNPR	human
moghal-2023_DTPL-down_scrnaseq	HSP90AB1	human
moghal-2023_DTPL-down_scrnaseq	HSPA5	human
moghal-2023_DTPL-down_scrnaseq	HSPA9	human
moghal-2023_DTPL-down_scrnaseq	HSPD1	human
moghal-2023_DTPL-down_scrnaseq	HSPE1	human
moghal-2023_DTPL-down_scrnaseq	ILF2	human
moghal-2023_DTPL-down_scrnaseq	JPT1	human
moghal-2023_DTPL-down_scrnaseq	LDHA	human
moghal-2023_DTPL-down_scrnaseq	LDHB	human
moghal-2023_DTPL-down_scrnaseq	LMNB1	human
moghal-2023_DTPL-down_scrnaseq	LSM2	human
moghal-2023_DTPL-down_scrnaseq	LSM5	human
moghal-2023_DTPL-down_scrnaseq	MDH2	human
moghal-2023_DTPL-down_scrnaseq	MDK	human
moghal-2023_DTPL-down_scrnaseq	METTL1	human
moghal-2023_DTPL-down_scrnaseq	MKI67	human
moghal-2023_DTPL-down_scrnaseq	MRPL11	human
moghal-2023_DTPL-down_scrnaseq	MRPL12	human
moghal-2023_DTPL-down_scrnaseq	MRPL22	human
moghal-2023_DTPL-down_scrnaseq	MRPS17	human
moghal-2023_DTPL-down_scrnaseq	MRPS26	human
moghal-2023_DTPL-down_scrnaseq	MTCH2	human
moghal-2023_DTPL-down_scrnaseq	MZT2A	human
moghal-2023_DTPL-down_scrnaseq	NAP1L1	human
moghal-2023_DTPL-down_scrnaseq	NCL	human
moghal-2023_DTPL-down_scrnaseq	NDUFAB1	human
moghal-2023_DTPL-down_scrnaseq	NDUFB10	human
moghal-2023_DTPL-down_scrnaseq	NDUFB9	human
moghal-2023_DTPL-down_scrnaseq	NDUFS5	human
moghal-2023_DTPL-down_scrnaseq	NDUFS6	human
moghal-2023_DTPL-down_scrnaseq	NIPSNAP2	human
moghal-2023_DTPL-down_scrnaseq	NME1	human
moghal-2023_DTPL-down_scrnaseq	NOP58	human
moghal-2023_DTPL-down_scrnaseq	NPM1	human
moghal-2023_DTPL-down_scrnaseq	NPW	human
moghal-2023_DTPL-down_scrnaseq	NUCKS1	human
moghal-2023_DTPL-down_scrnaseq	NUDC	human
moghal-2023_DTPL-down_scrnaseq	NUSAP1	human
moghal-2023_DTPL-down_scrnaseq	OLA1	human
moghal-2023_DTPL-down_scrnaseq	PA2G4	human
moghal-2023_DTPL-down_scrnaseq	PARK7	human
moghal-2023_DTPL-down_scrnaseq	PCLAF	human
moghal-2023_DTPL-down_scrnaseq	PDCD5	human
moghal-2023_DTPL-down_scrnaseq	PDIA6	human
moghal-2023_DTPL-down_scrnaseq	PEBP1	human
moghal-2023_DTPL-down_scrnaseq	PGAM1	human
moghal-2023_DTPL-down_scrnaseq	PGK1	human
moghal-2023_DTPL-down_scrnaseq	PHB	human
moghal-2023_DTPL-down_scrnaseq	PHB2	human
moghal-2023_DTPL-down_scrnaseq	PHF19	human
moghal-2023_DTPL-down_scrnaseq	PHKG1	human
moghal-2023_DTPL-down_scrnaseq	PKM	human
moghal-2023_DTPL-down_scrnaseq	PLP2	human
moghal-2023_DTPL-down_scrnaseq	PPA1	human
moghal-2023_DTPL-down_scrnaseq	PPIA	human
moghal-2023_DTPL-down_scrnaseq	PPM1G	human
moghal-2023_DTPL-down_scrnaseq	PRDX1	human
moghal-2023_DTPL-down_scrnaseq	PRDX2	human
moghal-2023_DTPL-down_scrnaseq	PRDX4	human
moghal-2023_DTPL-down_scrnaseq	PSMA3	human
moghal-2023_DTPL-down_scrnaseq	PSMA4	human
moghal-2023_DTPL-down_scrnaseq	PSMA7	human
moghal-2023_DTPL-down_scrnaseq	PSMB1	human
moghal-2023_DTPL-down_scrnaseq	PSMB2	human
moghal-2023_DTPL-down_scrnaseq	PSMD1	human
moghal-2023_DTPL-down_scrnaseq	PTGES3	human
moghal-2023_DTPL-down_scrnaseq	PTMA	human
moghal-2023_DTPL-down_scrnaseq	PTMS	human
moghal-2023_DTPL-down_scrnaseq	PTTG1	human
moghal-2023_DTPL-down_scrnaseq	R3HDM2	human
moghal-2023_DTPL-down_scrnaseq	RAB34	human
moghal-2023_DTPL-down_scrnaseq	RAC3	human
moghal-2023_DTPL-down_scrnaseq	RACK1	human
moghal-2023_DTPL-down_scrnaseq	RAN	human
moghal-2023_DTPL-down_scrnaseq	RANBP1	human
moghal-2023_DTPL-down_scrnaseq	RBMX	human
moghal-2023_DTPL-down_scrnaseq	RNASEH2C	human
moghal-2023_DTPL-down_scrnaseq	RPL11	human
moghal-2023_DTPL-down_scrnaseq	RPL14	human
moghal-2023_DTPL-down_scrnaseq	RPL15	human
moghal-2023_DTPL-down_scrnaseq	RPL18	human
moghal-2023_DTPL-down_scrnaseq	RPL19	human
moghal-2023_DTPL-down_scrnaseq	RPL22	human
moghal-2023_DTPL-down_scrnaseq	RPL23A	human
moghal-2023_DTPL-down_scrnaseq	RPL26	human
moghal-2023_DTPL-down_scrnaseq	RPL27	human
moghal-2023_DTPL-down_scrnaseq	RPL32	human
moghal-2023_DTPL-down_scrnaseq	RPL35	human
moghal-2023_DTPL-down_scrnaseq	RPL36A	human
moghal-2023_DTPL-down_scrnaseq	RPL37	human
moghal-2023_DTPL-down_scrnaseq	RPL38	human
moghal-2023_DTPL-down_scrnaseq	RPL4	human
moghal-2023_DTPL-down_scrnaseq	RPL5	human
moghal-2023_DTPL-down_scrnaseq	RPL6	human
moghal-2023_DTPL-down_scrnaseq	RPL7A	human
moghal-2023_DTPL-down_scrnaseq	RPL8	human
moghal-2023_DTPL-down_scrnaseq	RPLP1	human
moghal-2023_DTPL-down_scrnaseq	RPS10	human
moghal-2023_DTPL-down_scrnaseq	RPS14	human
moghal-2023_DTPL-down_scrnaseq	RPS15A	human
moghal-2023_DTPL-down_scrnaseq	RPS18	human
moghal-2023_DTPL-down_scrnaseq	RPS19	human
moghal-2023_DTPL-down_scrnaseq	RPS2	human
moghal-2023_DTPL-down_scrnaseq	RPS21	human
moghal-2023_DTPL-down_scrnaseq	RPS23	human
moghal-2023_DTPL-down_scrnaseq	RPS24	human
moghal-2023_DTPL-down_scrnaseq	RPS27A	human
moghal-2023_DTPL-down_scrnaseq	RPS3	human
moghal-2023_DTPL-down_scrnaseq	RPS3A	human
moghal-2023_DTPL-down_scrnaseq	RPS4X	human
moghal-2023_DTPL-down_scrnaseq	RPS5	human
moghal-2023_DTPL-down_scrnaseq	RPS7	human
moghal-2023_DTPL-down_scrnaseq	RPSA	human
moghal-2023_DTPL-down_scrnaseq	RRM2	human
moghal-2023_DTPL-down_scrnaseq	RSL1D1	human
moghal-2023_DTPL-down_scrnaseq	RTRAF	human
moghal-2023_DTPL-down_scrnaseq	SEM1	human
moghal-2023_DTPL-down_scrnaseq	SET	human
moghal-2023_DTPL-down_scrnaseq	SHMT2	human
moghal-2023_DTPL-down_scrnaseq	SINHCAF	human
moghal-2023_DTPL-down_scrnaseq	SIVA1	human
moghal-2023_DTPL-down_scrnaseq	SLC25A5	human
moghal-2023_DTPL-down_scrnaseq	SMC4	human
moghal-2023_DTPL-down_scrnaseq	SNRPB	human
moghal-2023_DTPL-down_scrnaseq	SNRPB2	human
moghal-2023_DTPL-down_scrnaseq	SNRPD1	human
moghal-2023_DTPL-down_scrnaseq	SNRPD2	human
moghal-2023_DTPL-down_scrnaseq	SNRPD3	human
moghal-2023_DTPL-down_scrnaseq	SNRPE	human
moghal-2023_DTPL-down_scrnaseq	SNRPF	human
moghal-2023_DTPL-down_scrnaseq	SNRPG	human
moghal-2023_DTPL-down_scrnaseq	SPAG11B	human
moghal-2023_DTPL-down_scrnaseq	SRP9	human
moghal-2023_DTPL-down_scrnaseq	SRSF2	human
moghal-2023_DTPL-down_scrnaseq	SRSF3	human
moghal-2023_DTPL-down_scrnaseq	SRSF7	human
moghal-2023_DTPL-down_scrnaseq	SSB	human
moghal-2023_DTPL-down_scrnaseq	SSBP1	human
moghal-2023_DTPL-down_scrnaseq	SSR2	human
moghal-2023_DTPL-down_scrnaseq	STMN1	human
moghal-2023_DTPL-down_scrnaseq	STOML2	human
moghal-2023_DTPL-down_scrnaseq	SUB1	human
moghal-2023_DTPL-down_scrnaseq	TIMM10	human
moghal-2023_DTPL-down_scrnaseq	TK1	human
moghal-2023_DTPL-down_scrnaseq	TKT	human
moghal-2023_DTPL-down_scrnaseq	TOP2A	human
moghal-2023_DTPL-down_scrnaseq	TPI1	human
moghal-2023_DTPL-down_scrnaseq	TPM2	human
moghal-2023_DTPL-down_scrnaseq	TSFM	human
moghal-2023_DTPL-down_scrnaseq	TUBA1B	human
moghal-2023_DTPL-down_scrnaseq	TUBA1C	human
moghal-2023_DTPL-down_scrnaseq	TUBB	human
moghal-2023_DTPL-down_scrnaseq	TUBB4B	human
moghal-2023_DTPL-down_scrnaseq	TUFM	human
moghal-2023_DTPL-down_scrnaseq	TYMS	human
moghal-2023_DTPL-down_scrnaseq	UBE2C	human
moghal-2023_DTPL-down_scrnaseq	UBE2S	human
moghal-2023_DTPL-down_scrnaseq	UQCRH	human
moghal-2023_DTPL-down_scrnaseq	VDAC1	human
moghal-2023_DTPL-down_scrnaseq	YBX1	human
moghal-2023_DTPL-down_scrnaseq	YWHAE	human
moghal-2023_DTPL-down_scrnaseq	Adrm1	mouse
moghal-2023_DTPL-down_scrnaseq	Gm9774	mouse
moghal-2023_DTPL-down_scrnaseq	Anp32b	mouse
moghal-2023_DTPL-down_scrnaseq	Apex1	mouse
moghal-2023_DTPL-down_scrnaseq	Asrgl1	mouse
moghal-2023_DTPL-down_scrnaseq	Atp5b	mouse
moghal-2023_DTPL-down_scrnaseq	Atp5g3	mouse
moghal-2023_DTPL-down_scrnaseq	Atp5mpl	mouse
moghal-2023_DTPL-down_scrnaseq	Atp5o	mouse
moghal-2023_DTPL-down_scrnaseq	Aurkb	mouse
moghal-2023_DTPL-down_scrnaseq	B3gnt7	mouse
moghal-2023_DTPL-down_scrnaseq	Bex3	mouse
moghal-2023_DTPL-down_scrnaseq	Birc5	mouse
moghal-2023_DTPL-down_scrnaseq	Bola3	mouse
moghal-2023_DTPL-down_scrnaseq	Bpifb2	mouse
moghal-2023_DTPL-down_scrnaseq	Bsg	mouse
moghal-2023_DTPL-down_scrnaseq	Btf3	mouse
moghal-2023_DTPL-down_scrnaseq	Bud23	mouse
moghal-2023_DTPL-down_scrnaseq	C1qbp	mouse
moghal-2023_DTPL-down_scrnaseq	Cacybp	mouse
moghal-2023_DTPL-down_scrnaseq	Cct2	mouse
moghal-2023_DTPL-down_scrnaseq	Cct4	mouse
moghal-2023_DTPL-down_scrnaseq	Cct5	mouse
moghal-2023_DTPL-down_scrnaseq	Cct6a	mouse
moghal-2023_DTPL-down_scrnaseq	Cct7	mouse
moghal-2023_DTPL-down_scrnaseq	Cct8	mouse
