gs_name	gene	species
hangauer-2017_DTP-down	Cd14	mouse
hangauer-2017_DTP-down	Cd200r1	mouse
hangauer-2017_DTP-down	Cd200r3	mouse
hangauer-2017_DTP-down	Cd200r4	mouse
hangauer-2017_DTP-down	Cd200r2	mouse
hangauer-2017_DTP-down	Cd248	mouse
hangauer-2017_DTP-down	Cd300c2	mouse
hangauer-2017_DTP-down	Cd300c	mouse
hangauer-2017_DTP-down	Cd300ld	mouse
hangauer-2017_DTP-down	Cd300lf	mouse
hangauer-2017_DTP-down	Cd300ld3	mouse
hangauer-2017_DTP-down	Cd300ld4	mouse
hangauer-2017_DTP-down	Cd300ld5	mouse
hangauer-2017_DTP-down	Cd300ld2	mouse
hangauer-2017_DTP-down	Cd36	mouse
hangauer-2017_DTP-down	Cd3g	mouse
hangauer-2017_DTP-down	Cd63	mouse
hangauer-2017_DTP-down	Cd72	mouse
hangauer-2017_DTP-down	Cda	mouse
hangauer-2017_DTP-down	Cdc20	mouse
hangauer-2017_DTP-down	Cdc20b	mouse
hangauer-2017_DTP-down	Cdc25a	mouse
hangauer-2017_DTP-down	Cdc25b	mouse
hangauer-2017_DTP-down	Cdc25c	mouse
hangauer-2017_DTP-down	Cdc42ep2	mouse
hangauer-2017_DTP-down	Cdc42ep5	mouse
hangauer-2017_DTP-down	Cdc45	mouse
hangauer-2017_DTP-down	Cdc6	mouse
hangauer-2017_DTP-down	Cdc7	mouse
hangauer-2017_DTP-down	Cdca2	mouse
hangauer-2017_DTP-down	Cdca3	mouse
hangauer-2017_DTP-down	Cdca4	mouse
hangauer-2017_DTP-down	Cdca5	mouse
hangauer-2017_DTP-down	Cdca7	mouse
hangauer-2017_DTP-down	Cdca8	mouse
hangauer-2017_DTP-down	Cdh13	mouse
hangauer-2017_DTP-down	Cdh5	mouse
hangauer-2017_DTP-down	Cdk1	mouse
hangauer-2017_DTP-down	Cdk2	mouse
hangauer-2017_DTP-down	Cdk8	mouse
hangauer-2017_DTP-down	Cdkn2c	mouse
hangauer-2017_DTP-down	Cdkn2d	mouse
hangauer-2017_DTP-down	Cdkn3	mouse
hangauer-2017_DTP-down	Cdt1	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Ceacam20	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Psg18	mouse
hangauer-2017_DTP-down	Psg17	mouse
hangauer-2017_DTP-down	Psg19	mouse
hangauer-2017_DTP-down	Ceacam9	mouse
hangauer-2017_DTP-down	Ceacam5	mouse
hangauer-2017_DTP-down	Psg29	mouse
hangauer-2017_DTP-down	Ceacam14	mouse
hangauer-2017_DTP-down	Ceacam12	mouse
hangauer-2017_DTP-down	Ceacam11	mouse
hangauer-2017_DTP-down	Psg28	mouse
hangauer-2017_DTP-down	Psg22	mouse
hangauer-2017_DTP-down	Ceacam3	mouse
hangauer-2017_DTP-down	Ceacam10	mouse
hangauer-2017_DTP-down	Ceacam2	mouse
hangauer-2017_DTP-down	Ceacam13	mouse
hangauer-2017_DTP-down	Psg20	mouse
hangauer-2017_DTP-down	Psg16	mouse
hangauer-2017_DTP-down	Psg21	mouse
hangauer-2017_DTP-down	Psg27	mouse
hangauer-2017_DTP-down	Psg25	mouse
hangauer-2017_DTP-down	Psg26	mouse
hangauer-2017_DTP-down	Ceacam1	mouse
hangauer-2017_DTP-down	Psg23	mouse
hangauer-2017_DTP-down	Gm5155	mouse
hangauer-2017_DTP-down	Ceacam15	mouse
hangauer-2017_DTP-down	Cenpa	mouse
hangauer-2017_DTP-down	Cenpe	mouse
hangauer-2017_DTP-down	Cenpf	mouse
hangauer-2017_DTP-down	Cenph	mouse
hangauer-2017_DTP-down	Cenpi	mouse
hangauer-2017_DTP-down	Cenpj	mouse
hangauer-2017_DTP-down	Cenpk	mouse
hangauer-2017_DTP-down	Cenpl	mouse
hangauer-2017_DTP-down	Cenpm	mouse
hangauer-2017_DTP-down	Cenpn	mouse
hangauer-2017_DTP-down	Cenpo	mouse
hangauer-2017_DTP-down	Cenpq	mouse
hangauer-2017_DTP-down	Cenpu	mouse
hangauer-2017_DTP-down	Cenpw	mouse
hangauer-2017_DTP-down	Cep112	mouse
hangauer-2017_DTP-down	Cep128	mouse
hangauer-2017_DTP-down	Cep152	mouse
hangauer-2017_DTP-down	Cep55	mouse
hangauer-2017_DTP-down	Cep57l1	mouse
hangauer-2017_DTP-down	Cep70	mouse
hangauer-2017_DTP-down	Cep78	mouse
hangauer-2017_DTP-down	Cep85	mouse
hangauer-2017_DTP-down	Cep97	mouse
hangauer-2017_DTP-down	Ces1d	mouse
hangauer-2017_DTP-down	Ces1g	mouse
hangauer-2017_DTP-down	Ces1c	mouse
hangauer-2017_DTP-down	Ces1h	mouse
hangauer-2017_DTP-down	Ces1b	mouse
hangauer-2017_DTP-down	Cfap161	mouse
hangauer-2017_DTP-down	Cfl1	mouse
hangauer-2017_DTP-down	Cgnl1	mouse
hangauer-2017_DTP-down	Chac2	mouse
hangauer-2017_DTP-down	Chaf1a	mouse
hangauer-2017_DTP-down	Chaf1b	mouse
hangauer-2017_DTP-down	Chchd2	mouse
hangauer-2017_DTP-down	Chek1	mouse
hangauer-2017_DTP-down	Chek2	mouse
hangauer-2017_DTP-down	Chgb	mouse
hangauer-2017_DTP-down	Chpt1	mouse
hangauer-2017_DTP-down	Chrna4	mouse
hangauer-2017_DTP-down	Chrna5	mouse
hangauer-2017_DTP-down	Chst11	mouse
hangauer-2017_DTP-down	Chuk	mouse
hangauer-2017_DTP-down	Cib2	mouse
hangauer-2017_DTP-down	Cib4	mouse
hangauer-2017_DTP-down	Ckap2l	mouse
hangauer-2017_DTP-down	Ckap4	mouse
hangauer-2017_DTP-down	Cklf	mouse
hangauer-2017_DTP-down	Cks1b	mouse
hangauer-2017_DTP-down	Cks2	mouse
hangauer-2017_DTP-down	Clca2	mouse
hangauer-2017_DTP-down	Clcn1	mouse
hangauer-2017_DTP-down	Cldn1	mouse
hangauer-2017_DTP-down	Cldn10	mouse
hangauer-2017_DTP-down	Cldn14	mouse
hangauer-2017_DTP-down	Cldn2	mouse
hangauer-2017_DTP-down	Cldn34c4	mouse
hangauer-2017_DTP-down	Cldn34b2	mouse
hangauer-2017_DTP-down	Cldn34b3	mouse
hangauer-2017_DTP-down	Cldn34b1	mouse
hangauer-2017_DTP-down	Cldn34b4	mouse
hangauer-2017_DTP-down	Cldn34c1	mouse
hangauer-2017_DTP-down	Cldn34d	mouse
hangauer-2017_DTP-down	Cldn34a	mouse
hangauer-2017_DTP-down	Cldn34c2	mouse
hangauer-2017_DTP-down	Gm2411	mouse
hangauer-2017_DTP-down	Gm5945	mouse
hangauer-2017_DTP-down	Cldn5	mouse
hangauer-2017_DTP-down	Clgn	mouse
hangauer-2017_DTP-down	Clic3	mouse
hangauer-2017_DTP-down	Clpb	mouse
hangauer-2017_DTP-down	Clpp	mouse
hangauer-2017_DTP-down	Clpsl2	mouse
hangauer-2017_DTP-down	Clspn	mouse
hangauer-2017_DTP-down	Clvs1	mouse
hangauer-2017_DTP-down	Cmc2	mouse
hangauer-2017_DTP-down	Cmklr1	mouse
hangauer-2017_DTP-down	Cngb1	mouse
hangauer-2017_DTP-down	Cnih1	mouse
hangauer-2017_DTP-down	Cnih2	mouse
hangauer-2017_DTP-down	Cnr2	mouse
hangauer-2017_DTP-down	Cntln	mouse
hangauer-2017_DTP-down	Cntnap2	mouse
hangauer-2017_DTP-down	Col3a1	mouse
hangauer-2017_DTP-down	Col4a2	mouse
hangauer-2017_DTP-down	Col4a6	mouse
hangauer-2017_DTP-down	Colec10	mouse
hangauer-2017_DTP-down	Colec11	mouse
hangauer-2017_DTP-down	Comtd1	mouse
hangauer-2017_DTP-down	Copz2	mouse
hangauer-2017_DTP-down	Coq2	mouse
hangauer-2017_DTP-down	Coq3	mouse
hangauer-2017_DTP-down	Coro1a	mouse
hangauer-2017_DTP-down	Coro1c	mouse
hangauer-2017_DTP-down	Cotl1	mouse
hangauer-2017_DTP-down	Cox17	mouse
hangauer-2017_DTP-down	Gm21987	mouse
hangauer-2017_DTP-down	Cox20	mouse
hangauer-2017_DTP-down	Cox8a	mouse
hangauer-2017_DTP-down	Cpa4	mouse
hangauer-2017_DTP-down	Cped1	mouse
hangauer-2017_DTP-down	Cplx2	mouse
hangauer-2017_DTP-down	Cplx4	mouse
hangauer-2017_DTP-down	Cpne4	mouse
hangauer-2017_DTP-down	Cpne6	mouse
hangauer-2017_DTP-down	Cpsf4l	mouse
hangauer-2017_DTP-down	Cr1l	mouse
hangauer-2017_DTP-down	Crabp1	mouse
hangauer-2017_DTP-down	Crabp2	mouse
hangauer-2017_DTP-down	Cracr2a	mouse
hangauer-2017_DTP-down	Crat	mouse
hangauer-2017_DTP-down	Creb3l3	mouse
hangauer-2017_DTP-down	Creb3l4	mouse
hangauer-2017_DTP-down	Crem	mouse
hangauer-2017_DTP-down	Crisp1	mouse
hangauer-2017_DTP-down	Crisp3	mouse
hangauer-2017_DTP-down	Crlf1	mouse
hangauer-2017_DTP-down	Crtac1	mouse
hangauer-2017_DTP-down	Cryab	mouse
hangauer-2017_DTP-down	Cryba2	mouse
hangauer-2017_DTP-down	Csdc2	mouse
hangauer-2017_DTP-down	Cse1l	mouse
hangauer-2017_DTP-down	Csf3r	mouse
hangauer-2017_DTP-down	Cspg5	mouse
hangauer-2017_DTP-down	Cst3	mouse
hangauer-2017_DTP-down	Cst7	mouse
hangauer-2017_DTP-down	Stfa2	mouse
hangauer-2017_DTP-down	Csta1	mouse
hangauer-2017_DTP-down	Stfa3	mouse
hangauer-2017_DTP-down	Stfa2l1	mouse
hangauer-2017_DTP-down	Cstdc5	mouse
hangauer-2017_DTP-down	Stfa1	mouse
hangauer-2017_DTP-down	Cstdc6	mouse
hangauer-2017_DTP-down	Cstdc4	mouse
hangauer-2017_DTP-down	Csta3	mouse
hangauer-2017_DTP-down	Csta2	mouse
hangauer-2017_DTP-down	Ctf1	mouse
hangauer-2017_DTP-down	Ctnnal1	mouse
hangauer-2017_DTP-down	Ctps	mouse
hangauer-2017_DTP-down	Ctsh	mouse
hangauer-2017_DTP-down	Ctxn1	mouse
hangauer-2017_DTP-down	Ctxn2	mouse
hangauer-2017_DTP-down	Cuedc1	mouse
hangauer-2017_DTP-down	Cx3cr1	mouse
hangauer-2017_DTP-down	Cxcl17	mouse
hangauer-2017_DTP-down	Cxcl9	mouse
hangauer-2017_DTP-down	Cxcr1	mouse
hangauer-2017_DTP-down	Cxcr4	mouse
hangauer-2017_DTP-down	Cxcr6	mouse
hangauer-2017_DTP-down	Cyc1	mouse
hangauer-2017_DTP-down	Gm10053	mouse
hangauer-2017_DTP-down	Cycs	mouse
hangauer-2017_DTP-down	Cyp51	mouse
hangauer-2017_DTP-down	Cys1	mouse
hangauer-2017_DTP-down	Dapk1	mouse
hangauer-2017_DTP-down	Dars2	mouse
hangauer-2017_DTP-down	Dbf4	mouse
hangauer-2017_DTP-down	Dbi	mouse
hangauer-2017_DTP-down	Dchs1	mouse
hangauer-2017_DTP-down	Dchs2	mouse
hangauer-2017_DTP-down	Dck	mouse
hangauer-2017_DTP-down	Dclk1	mouse
hangauer-2017_DTP-down	Dcps	mouse
hangauer-2017_DTP-down	Dctpp1	mouse
hangauer-2017_DTP-down	Dcxr	mouse
hangauer-2017_DTP-down	Ddc	mouse
hangauer-2017_DTP-down	Ddias	mouse
hangauer-2017_DTP-down	Ddn	mouse
hangauer-2017_DTP-down	Depdc1a	mouse
hangauer-2017_DTP-down	Depdc1b	mouse
hangauer-2017_DTP-down	Depdc7	mouse
hangauer-2017_DTP-down	Dgkk	mouse
hangauer-2017_DTP-down	Dhcr24	mouse
hangauer-2017_DTP-down	Dhcr7	mouse
hangauer-2017_DTP-down	Dhfr	mouse
hangauer-2017_DTP-down	Dhrs13	mouse
hangauer-2017_DTP-down	Dhrs9	mouse
hangauer-2017_DTP-down	Dhtkd1	mouse
hangauer-2017_DTP-down	Diaph3	mouse
hangauer-2017_DTP-down	Dio2	mouse
hangauer-2017_DTP-down	Disp2	mouse
hangauer-2017_DTP-down	Dlat	mouse
hangauer-2017_DTP-down	Dleu7	mouse
hangauer-2017_DTP-down	Dlgap5	mouse
hangauer-2017_DTP-down	Dlk1	mouse
hangauer-2017_DTP-down	Dmbt1	mouse
hangauer-2017_DTP-down	Dmbx1	mouse
hangauer-2017_DTP-down	Dmc1	mouse
hangauer-2017_DTP-down	Dmrt3	mouse
hangauer-2017_DTP-down	Dnaaf3	mouse
hangauer-2017_DTP-down	Dnah3	mouse
hangauer-2017_DTP-down	Dnaja4	mouse
hangauer-2017_DTP-down	Dnajb5	mouse
hangauer-2017_DTP-down	Dnajc1	mouse
hangauer-2017_DTP-down	Dnajc22	mouse
hangauer-2017_DTP-down	Dnajc9	mouse
hangauer-2017_DTP-down	Dnlz	mouse
hangauer-2017_DTP-down	Dnmt1	mouse
hangauer-2017_DTP-down	Dnmt3b	mouse
hangauer-2017_DTP-down	Dnmt3c	mouse
hangauer-2017_DTP-down	Dnmt3l	mouse
hangauer-2017_DTP-down	Dock10	mouse
hangauer-2017_DTP-down	Dok7	mouse
hangauer-2017_DTP-down	Donson	mouse
hangauer-2017_DTP-down	Dpagt1	mouse
hangauer-2017_DTP-down	Dpep1	mouse
hangauer-2017_DTP-down	Dpf1	mouse
hangauer-2017_DTP-down	Dpp6	mouse
hangauer-2017_DTP-down	Dpysl4	mouse
hangauer-2017_DTP-down	Drap1	mouse
hangauer-2017_DTP-down	Drp2	mouse
hangauer-2017_DTP-down	Dscc1	mouse
hangauer-2017_DTP-down	Dtl	mouse
hangauer-2017_DTP-down	Dtx4	mouse
hangauer-2017_DTP-down	Dtymk	mouse
hangauer-2017_DTP-down	Dusp13	mouse
hangauer-2017_DTP-down	Dusp23	mouse
hangauer-2017_DTP-down	Dusp4	mouse
hangauer-2017_DTP-down	Dusp5	mouse
hangauer-2017_DTP-down	Dusp6	mouse
hangauer-2017_DTP-down	Dusp9	mouse
hangauer-2017_DTP-down	Dut	mouse
hangauer-2017_DTP-down	Dynll1	mouse
hangauer-2017_DTP-down	BC048507	mouse
hangauer-2017_DTP-down	Dysf	mouse
hangauer-2017_DTP-down	E2f1	mouse
hangauer-2017_DTP-down	E2f2	mouse
hangauer-2017_DTP-down	E2f7	mouse
hangauer-2017_DTP-down	E2f8	mouse
hangauer-2017_DTP-down	Eaf2	mouse
hangauer-2017_DTP-down	Ebp	mouse
hangauer-2017_DTP-down	Ece2	mouse
hangauer-2017_DTP-down	Gm49333	mouse
hangauer-2017_DTP-down	Ech1	mouse
hangauer-2017_DTP-down	Ecm1	mouse
hangauer-2017_DTP-down	Ect2	mouse
hangauer-2017_DTP-down	Eef2kmt	mouse
hangauer-2017_DTP-down	Efcab11	mouse
hangauer-2017_DTP-down	Efna2	mouse
hangauer-2017_DTP-down	Efr3b	mouse
hangauer-2017_DTP-down	Egfl6	mouse
hangauer-2017_DTP-down	Egln3	mouse
hangauer-2017_DTP-down	Egr1	mouse
hangauer-2017_DTP-down	Egr3	mouse
hangauer-2017_DTP-down	Eif2b3	mouse
hangauer-2017_DTP-down	Eif4e	mouse
hangauer-2017_DTP-down	Eif4ebp1	mouse
hangauer-2017_DTP-down	Ell2	mouse
hangauer-2017_DTP-down	Elovl6	mouse
hangauer-2017_DTP-down	Eme1	mouse
hangauer-2017_DTP-down	Emp1	mouse
hangauer-2017_DTP-down	Endou	mouse
hangauer-2017_DTP-down	Enoph1	mouse
hangauer-2017_DTP-down	Enpp1	mouse
hangauer-2017_DTP-down	Entpd2	mouse
hangauer-2017_DTP-down	Epb41l2	mouse
hangauer-2017_DTP-down	Epb41l4b	mouse
hangauer-2017_DTP-down	Epha2	mouse
hangauer-2017_DTP-down	Ephx2	mouse
hangauer-2017_DTP-down	Ephx3	mouse
hangauer-2017_DTP-down	Ercc6l	mouse
hangauer-2017_DTP-down	Ercc8	mouse
hangauer-2017_DTP-down	Erg	mouse
hangauer-2017_DTP-down	Errfi1	mouse
hangauer-2017_DTP-down	Esco2	mouse
hangauer-2017_DTP-down	Esd	mouse
hangauer-2017_DTP-down	Espl1	mouse
hangauer-2017_DTP-down	Espnl	mouse
hangauer-2017_DTP-down	Etfa	mouse
hangauer-2017_DTP-down	Etfb	mouse
hangauer-2017_DTP-down	Etfbl	mouse
hangauer-2017_DTP-down	Etfdh	mouse
hangauer-2017_DTP-down	Etnppl	mouse
hangauer-2017_DTP-down	Etv1	mouse
hangauer-2017_DTP-down	Etv4	mouse
hangauer-2017_DTP-down	Etv5	mouse
hangauer-2017_DTP-down	Evi2a	mouse
hangauer-2017_DTP-down	Evi2	mouse
hangauer-2017_DTP-down	Evi2b	mouse
hangauer-2017_DTP-down	Evx1	mouse
hangauer-2017_DTP-down	Exo1	mouse
hangauer-2017_DTP-down	Exoc3l4	mouse
hangauer-2017_DTP-down	Exosc9	mouse
hangauer-2017_DTP-down	Ezh2	mouse
hangauer-2017_DTP-down	F12	mouse
hangauer-2017_DTP-down	F13b	mouse
hangauer-2017_DTP-down	Fa2h	mouse
hangauer-2017_DTP-down	Faap24	mouse
hangauer-2017_DTP-down	Fabp12	mouse
hangauer-2017_DTP-down	Fabp6	mouse
hangauer-2017_DTP-down	Fads1	mouse
hangauer-2017_DTP-down	Fads2	mouse
hangauer-2017_DTP-down	Fah	mouse
hangauer-2017_DTP-down	Faim2	mouse
hangauer-2017_DTP-down	Fam107a	mouse
hangauer-2017_DTP-down	Fam114a1	mouse
hangauer-2017_DTP-down	Fam124b	mouse
hangauer-2017_DTP-down	Fam131b	mouse
hangauer-2017_DTP-down	Fam135b	mouse
hangauer-2017_DTP-down	Fam166b	mouse
hangauer-2017_DTP-down	Fam178b	mouse
hangauer-2017_DTP-down	Fam221b	mouse
hangauer-2017_DTP-down	Fam222a	mouse
hangauer-2017_DTP-down	Fam25c	mouse
hangauer-2017_DTP-down	Fam25c	mouse
hangauer-2017_DTP-down	Fam3b	mouse
hangauer-2017_DTP-down	Oit1	mouse
hangauer-2017_DTP-down	Fam72a	mouse
hangauer-2017_DTP-down	Fam72a	mouse
hangauer-2017_DTP-down	Fam81a	mouse
hangauer-2017_DTP-down	Fam83a	mouse
hangauer-2017_DTP-down	Fam83c	mouse
hangauer-2017_DTP-down	Fam83d	mouse
hangauer-2017_DTP-down	Fam83f	mouse
hangauer-2017_DTP-down	Eef2kmt	mouse
hangauer-2017_DTP-down	Fam98a	mouse
hangauer-2017_DTP-down	Fanca	mouse
hangauer-2017_DTP-down	Fancb	mouse
hangauer-2017_DTP-down	Fancc	mouse
hangauer-2017_DTP-down	Fancd2	mouse
hangauer-2017_DTP-down	Fance	mouse
hangauer-2017_DTP-down	Fancg	mouse
hangauer-2017_DTP-down	Fanci	mouse
hangauer-2017_DTP-down	Fancm	mouse
hangauer-2017_DTP-down	Fasn	mouse
hangauer-2017_DTP-down	Fbln1	mouse
hangauer-2017_DTP-down	Fbln5	mouse
hangauer-2017_DTP-down	Fbxo16	mouse
hangauer-2017_DTP-down	Fbxo17	mouse
hangauer-2017_DTP-down	Fbxo27	mouse
hangauer-2017_DTP-down	Fbxo38	mouse
hangauer-2017_DTP-down	Fbxo5	mouse
hangauer-2017_DTP-down	Fdft1	mouse
hangauer-2017_DTP-down	Fdps	mouse
hangauer-2017_DTP-down	Fen1	mouse
hangauer-2017_DTP-down	Fer1l6	mouse
hangauer-2017_DTP-down	Ffar2	mouse
hangauer-2017_DTP-down	Ffar4	mouse
hangauer-2017_DTP-down	Fgfr4	mouse
hangauer-2017_DTP-down	Fh1	mouse
hangauer-2017_DTP-down	Fhad1	mouse
hangauer-2017_DTP-down	Fhl2	mouse
hangauer-2017_DTP-down	Fibcd1	mouse
hangauer-2017_DTP-down	Fignl1	mouse
hangauer-2017_DTP-down	Fkbp5	mouse
hangauer-2017_DTP-down	Fli1	mouse
hangauer-2017_DTP-down	Flot1	mouse
hangauer-2017_DTP-down	Flt4	mouse
hangauer-2017_DTP-down	Fmnl3	mouse
hangauer-2017_DTP-down	Fmo1	mouse
hangauer-2017_DTP-down	Fmod	mouse
hangauer-2017_DTP-down	Fndc7	mouse
hangauer-2017_DTP-down	Folh1	mouse
hangauer-2017_DTP-down	Folr1	mouse
hangauer-2017_DTP-down	Fosl1	mouse
hangauer-2017_DTP-down	Foxe3	mouse
hangauer-2017_DTP-down	Foxi1	mouse
hangauer-2017_DTP-down	Foxl1	mouse
hangauer-2017_DTP-down	Foxs1	mouse
hangauer-2017_DTP-down	Frmd7	mouse
hangauer-2017_DTP-down	Frmpd4	mouse
hangauer-2017_DTP-down	Frzb	mouse
hangauer-2017_DTP-down	Fscn3	mouse
hangauer-2017_DTP-down	Fshb	mouse
hangauer-2017_DTP-down	Fut4	mouse
hangauer-2017_DTP-down	Fut7	mouse
hangauer-2017_DTP-down	Fxyd6	mouse
hangauer-2017_DTP-down	Fzd9	mouse
hangauer-2017_DTP-down	G2e3	mouse
hangauer-2017_DTP-down	G6pdx	mouse
hangauer-2017_DTP-down	G6pd2	mouse
hangauer-2017_DTP-down	Gabpb1	mouse
hangauer-2017_DTP-down	Gabrd	mouse
hangauer-2017_DTP-down	Gal	mouse
hangauer-2017_DTP-down	Gale	mouse
hangauer-2017_DTP-down	Galnt12	mouse
hangauer-2017_DTP-down	Galnt13	mouse
hangauer-2017_DTP-down	Galnt14	mouse
hangauer-2017_DTP-down	Galnt3	mouse
hangauer-2017_DTP-down	Galnt5	mouse
hangauer-2017_DTP-down	Galnt6	mouse
hangauer-2017_DTP-down	Galnt7	mouse
hangauer-2017_DTP-down	Galntl6	mouse
hangauer-2017_DTP-down	Gas2l2	mouse
hangauer-2017_DTP-down	Gas2l3	mouse
hangauer-2017_DTP-down	Gast	mouse
hangauer-2017_DTP-down	Gata5	mouse
hangauer-2017_DTP-down	Gbx2	mouse
hangauer-2017_DTP-down	Gch1	mouse
